,theta,phi,flux,std
455,316.545,26.726,2979.7057395357,43.33634297320476
456,302.994,26.74,2979.1563902123,42.3081211150484
457,351.974,26.849,2964.25907953052,48.94169578762498
458,250.939,27.023,2949.9627649342,51.340678406616426
459,90.791,27.484,2821.27349878,77.7666546674711
460,127.353,27.526,2803.7629980398,78.66731284896576
461,140.4,28.005,2810.7643754397,79.74352716328687
462,266.65,28.182,2973.6507573280996,48.980765339776745
463,234.987,28.228,2941.53289292893,58.30967116624585
464,329.36,28.253,2990.844410025,47.42004314050083
465,290.301,28.356,2989.8685637061,44.83733984453676
466,28.23,28.435,2929.6462596184,62.410937678811976
467,114.627,28.62,2807.9531428315,81.88693460962696
468,173.712,28.974,2852.6839100484194,78.22102773871299
469,13.68,29.127,2958.1981624270998,58.42206272894669
470,42.833,29.553,2911.05738971161,71.2083006086123
471,152.382,29.921,2828.3082907761,84.61899903943981
472,207.497,30.63,2918.0398610823,72.46229560262003
473,340.378,31.043,3010.8210824748,54.07200393229512
474,103.551,31.193,2823.0658246669996,89.45140179024983
475,69.594,31.341,2870.044292738521,85.82119038769885
476,0.551,31.36,2994.77030583216,58.92677121516788
477,193.901,31.389,2899.2262906287997,79.0932176461678
478,279.697,31.396,3011.6212724924,51.06795823243553
479,221.279,31.565,2947.2644290555,70.08158453668297
480,83.112,32.234,2851.3430628502,91.16884340271803
481,55.945,32.524,2903.79009076725,84.70046897062959
482,246.853,32.755,2992.6961413958334,63.88562296692703
483,162.555,32.974,2854.73942842996,92.45540264693709
484,259.937,33.228,3011.366626759,60.13379700736321
485,310.227,33.322,3041.2780034978996,52.897771965896375
486,181.556,33.573,2889.71078680676,89.38821840702057
487,299.312,33.991,3045.6454994631004,53.277814467358915
488,321.123,34.041,3047.3327506837004,55.80510816539591
489,233.958,34.282,2987.5955077685594,71.94931462702567
490,31.347,34.318,2967.70522643,77.37169857278938
491,133.506,34.365,2830.439898802,99.39111810892614
492,122.767,34.599,2828.552597294,100.1831026949774
493,18.809,34.623,2994.5885898494,71.93338731721055
494,349.374,34.748,3037.5734449129704,62.919808700638576
495,94.779,34.999,2847.374768104,100.78892327482717
496,143.964,35.466,2842.5111141992998,102.42796897270858
497,271.585,35.578,3043.0061675694997,60.61429444913137
498,43.854,35.609,2949.9228791946,87.35202613719993
499,331.185,35.997,3062.3064172384,61.45455303683434
500,289.301,36.061,3060.2197114738997,57.3923483695485
501,112.62,36.229,2837.066998268,105.16267164962315
502,7.089,36.304,3028.7453996936,70.91779983327805
503,210.68,36.472,2964.075486803,86.25673953805828
504,170.874,36.84,2887.73991891677,102.37212400164246
505,198.785,36.866,2943.1834419534,92.19472088313383
506,66.7,37.221,2907.88487652991,102.45379630113551
507,222.661,37.594,2994.7017246984,84.21856622421141
508,78.07,37.647,2886.351242289538,106.87228730045729
509,153.469,37.719,2863.3935409586024,108.5892490630291
510,187.661,38.55,2930.7305951156,101.55763602404683
511,55.397,38.6,2942.53960016667,101.72274113492281
512,244.685,38.73,3039.4744651150304,77.77417056389984
513,255.675,38.837,3054.8495482141,73.23807552977176
514,339.978,38.947,3084.41234250885,69.24883510310512
515,356.631,39.07,3068.1493396251694,73.51404846828312
516,103.797,39.186,2855.430305,114.13354049254797
517,280.852,39.418,3084.8550011967,65.04636490604292
518,88.321,39.785,2877.962477041,115.03293344467056
519,34.061,40.18,3005.4167477605006,93.32723980688027
520,22.906,40.206,3031.3479241869,86.64445454120592
521,314.438,40.263,3106.7220776020004,66.07578530350693
522,305.013,40.281,3106.0317992118,64.73287965457804
523,233.927,40.369,3035.9431355913293,86.18924779939078
524,265.795,40.647,3082.1244332785996,72.64116886473359
525,161.727,40.879,2891.5447730898595,116.96620642813933
526,127.797,41.107,2855.1079366914,120.31448547856262
527,177.651,41.251,2925.0343429864397,113.41484204137257
528,323.551,41.464,3116.2170578209,70.36196510396258
529,137.011,41.46,2861.5345380481,121.31763636889282
